real dist,test,train,dist,neighbor number
24415.1762025,2017.tif,12_10.tif,5965.00854987,1
24417.5475837,3992.tif,12_10.tif,5976.50943277,1
24418.7839378,5133.tif,31_111.tif,5767.72962265,1
24418.9343748,3334.tif,31_111.tif,5767.79134505,1
24421.3000063,2749.tif,12_10.tif,5962.34987232,1
24421.3486728,2807.tif,31_111.tif,5815.3212293,1
24424.1827704,2766.tif,38_41.tif,5945.09655094,1
24428.1072742,5472.tif,12_10.tif,5978.58586958,1
24429.8050135,1815.tif,31_111.tif,5769.56306838,1
24432.1889523,951.tif,31_111.tif,5769.82304755,1
24432.8451065,984.tif,31_111.tif,5770.06057161,1
24436.5779519,3341.tif,12_10.tif,5926.54325893,1
24438.215299,4386.tif,12_10.tif,5923.15237015,1
24439.264903,1367.tif,12_10.tif,5973.26066734,1
24445.2416433,4494.tif,12_10.tif,6020.08031508,1
24452.5793118,1134.tif,12_10.tif,5930.61497654,1
24452.7069667,943.tif,25_37.tif,6009.46120713,1
24453.1815312,3578.tif,12_10.tif,5935.41321224,1
24454.3445833,4181.tif,12_10.tif,5961.55818558,1
24454.4304166,486.tif,35_74.tif,5934.40839511,1
24457.6168299,3756.tif,12_10.tif,5947.60943573,1
24459.6848099,3993.tif,12_107.tif,5960.28338252,1
24459.7615074,4640.tif,12_10.tif,5984.66030782,1
24460.8720818,3371.tif,25_50.tif,5962.14785124,1
24462.5477823,3489.tif,12_10.tif,5991.41527521,1
24462.8275757,3123.tif,12_10.tif,5954.46378778,1
24462.8647137,2711.tif,12_10.tif,5949.20818261,1
24464.1121032,1807.tif,12_10.tif,5945.83795608,1
24464.3847256,2670.tif,35_98.tif,5958.30638689,1
24465.948786,4600.tif,12_10.tif,6000.72862243,1
24469.7423158,736.tif,12_10.tif,5938.61743169,1
24470.7764487,3216.tif,25_37.tif,5987.78247768,1
24472.4435437,4455.tif,12_10.tif,5998.80854837,1
24476.9709319,2167.tif,24_20.tif,5922.27608272,1
24478.2003628,3455.tif,12_10.tif,5986.74535954,1
24479.650549,607.tif,24_70.tif,5950.79398064,1
24479.6980782,4834.tif,12_10.tif,5999.50422952,1
24483.6616134,2855.tif,12_10.tif,5992.71916579,1
24493.3538536,2052.tif,12_10.tif,5984.47232427,1
24494.5138143,441.tif,12_107.tif,5945.71223656,1
24495.1838736,2619.tif,12_10.tif,6007.90903726,1
24496.3321132,2344.tif,12_118.tif,5970.42176065,1
24497.1565901,2042.tif,12_10.tif,5982.33967608,1
24500.991735,3223.tif,12_10.tif,5972.26573421,1
24502.6842407,1173.tif,12_10.tif,5989.04307882,1
24503.7407756,3464.tif,12_10.tif,5972.11394734,1
24510.6082544,4621.tif,12_10.tif,5972.50676015,1
24510.6914835,5463.tif,24_19.tif,5964.89656239,1
24512.6600148,4562.tif,25_50.tif,5944.95979801,1
24517.0274299,2402.tif,12_10.tif,5965.71378797,1
24518.9066029,2534.tif,12_10.tif,6025.5553271,1
24521.5350661,1437.tif,24_20.tif,5912.06782776,1
24523.0164743,5237.tif,24_19.tif,5962.39540789,1
24527.476348,4094.tif,12_10.tif,5944.28750987,1
24527.9926614,2014.tif,12_10.tif,6011.59238472,1
24528.5927032,681.tif,12_10.tif,5975.80647277,1
24531.855739,2995.tif,12_10.tif,5987.30406778,1
24533.1280313,2908.tif,12_10.tif,5981.78844494,1
24537.5690728,4266.tif,24_106.tif,5939.9813131,1
24541.6281448,1982.tif,12_10.tif,5945.14566684,1
24545.9284607,2043.tif,12_10.tif,6009.38224779,1
24545.933818,5200.tif,35_98.tif,5974.39319094,1
24546.1915172,1746.tif,12_10.tif,5985.43281643,1
24550.0511812,2664.tif,12_10.tif,5974.44223338,1
24552.1051847,723.tif,25_15.tif,5956.49863594,1
24553.5384823,2376.tif,12_10.tif,5990.33379704,1
24553.9883318,143.tif,12_10.tif,5948.97192799,1
24554.1398139,2109.tif,12_10.tif,6009.77212546,1
24554.4309443,3053.tif,12_10.tif,5973.82172483,1
24554.9224189,3032.tif,12_10.tif,6016.39709461,1
24556.2696068,3987.tif,12_10.tif,6008.90996771,1
24563.3231465,5030.tif,12_10.tif,5979.58393201,1
24565.5939883,101.tif,12_10.tif,5952.00352822,1
24566.565348,300.tif,35_64.tif,5968.49001004,1
24566.9419749,5227.tif,12_10.tif,6008.68146934,1
24573.5510051,5473.tif,12_10.tif,5995.89075951,1
24574.1980337,2235.tif,12_10.tif,5974.29284518,1
24575.6221895,3991.tif,12_10.tif,5974.27393078,1
24581.8378686,1065.tif,12_10.tif,5997.74824413,1
24583.3959818,2772.tif,12_10.tif,5966.10165854,1
24595.7457297,314.tif,12_10.tif,6000.31074195,1
24596.8107486,5028.tif,12_10.tif,6060.26253557,1
24597.3062753,1787.tif,12_10.tif,5963.30847768,1
24600.1049388,1311.tif,12_10.tif,6035.89744777,1
24602.1871589,5491.tif,24_19.tif,6004.44260527,1
24602.4668682,807.tif,12_10.tif,6000.92517867,1
24606.2026327,3530.tif,12_10.tif,5970.07001634,1
24607.0730076,5065.tif,12_90.tif,5998.16997092,1
24608.0117035,4045.tif,19_52.tif,5960.66992879,1
24609.602577,1681.tif,35_98.tif,5983.55312503,1
24611.9565659,3723.tif,12_10.tif,5995.37746935,1
24618.1852906,2767.tif,12_10.tif,6026.03020238,1
24624.8717154,5212.tif,12_10.tif,6003.10169829,1
24627.2183163,3120.tif,12_10.tif,6070.69510023,1
24629.4063063,2475.tif,12_10.tif,5994.61700194,1
24630.7513487,3711.tif,12_10.tif,5973.37844105,1
24632.2322781,3947.tif,12_10.tif,5992.983731,1
24635.7359744,4025.tif,12_10.tif,6043.52968058,1
24638.1550852,4245.tif,12_10.tif,6033.57771144,1
24638.5209986,1272.tif,12_10.tif,6032.41021483,1
24639.722259,4323.tif,12_10.tif,5988.58063317,1
24641.2512872,5032.tif,12_10.tif,6043.90221628,1
24645.9589385,4622.tif,12_10.tif,6054.12470965,1
24646.1880825,4437.tif,12_10.tif,6074.64394018,1
24647.2921434,4908.tif,12_10.tif,5975.09171478,1
24654.3961394,4652.tif,12_10.tif,5994.46511375,1
24656.6271416,1169.tif,12_10.tif,6000.21949599,1
24663.2199439,2709.tif,12_10.tif,6006.56382635,1
24663.9446358,4195.tif,12_10.tif,6034.50271356,1
24667.1867062,4052.tif,24_70.tif,5982.42258621,1
24672.2261055,731.tif,31_111.tif,5871.13030004,1
24674.5053851,48.tif,12_10.tif,6054.27906526,1
24674.806362,1915.tif,12_10.tif,5994.97656376,1
24675.7274867,4975.tif,35_119.tif,5996.45795449,1
24677.0194108,4759.tif,25_50.tif,5994.58914355,1
24678.8710236,3440.tif,40_14.tif,6038.70863679,1
24678.8940798,4810.tif,12_10.tif,5970.57132945,1
24679.1421245,1088.tif,12_10.tif,6060.36046783,1
24686.2675591,4758.tif,25_82.tif,6007.18519774,1
24686.659049,2719.tif,12_10.tif,6056.2378586,1
24691.0952774,3770.tif,35_98.tif,6008.76626272,1
24692.1732944,1767.tif,25_50.tif,5983.95237281,1
24692.786963,2526.tif,24_19.tif,6024.17338728,1
24694.4631851,4143.tif,12_10.tif,5972.14475712,1
24696.2077048,5360.tif,12_10.tif,6028.82791262,1
24696.9922865,5176.tif,12_10.tif,6032.75633521,1
24697.0244564,3285.tif,12_10.tif,6033.41255012,1
24699.4177259,1727.tif,12_10.tif,6028.57122376,1
24699.6940872,4000.tif,25_3.tif,5980.39304728,1
24700.7093218,654.tif,12_10.tif,6024.4824674,1
24703.0831072,2070.tif,12_10.tif,6045.35160268,1
24703.3088674,4243.tif,12_10.tif,6024.13578864,1
24708.8046655,1100.tif,12_10.tif,6047.35727405,1
24708.8075188,4717.tif,12_10.tif,5980.59913387,1
24710.8891787,5287.tif,12_10.tif,6004.44235546,1
24714.1791286,3810.tif,12_10.tif,6043.63781178,1
24714.491943,5321.tif,12_10.tif,6029.4505554,1
24724.3196266,4885.tif,25_82.tif,6018.14497998,1
24724.5913212,930.tif,12_10.tif,6010.81891259,1
24724.6745782,1114.tif,12_10.tif,6033.02370292,1
24730.7867849,4647.tif,12_90.tif,6026.59970464,1
24732.1914921,465.tif,31_111.tif,5928.1519886,1
24735.1288252,854.tif,12_10.tif,6093.32643143,1
24737.5257453,829.tif,25_37.tif,6039.71870206,1
24739.2107797,729.tif,12_10.tif,6014.89127084,1
24741.7772805,373.tif,12_10.tif,6077.10301048,1
24743.8023755,3149.tif,12_10.tif,6009.63975626,1
24744.7526761,3274.tif,12_10.tif,6040.46885597,1
24746.6998002,1518.tif,12_10.tif,6018.38433469,1
24756.2145935,3036.tif,12_10.tif,6053.13645972,1
24759.9927908,1623.tif,24_19.tif,6010.34424971,1
24761.822126,5101.tif,12_10.tif,6046.22675724,1
24761.8885386,2517.tif,24_19.tif,6006.74013089,1
24766.0154647,2002.tif,35_57.tif,6007.1932714,1
24766.7020412,2423.tif,12_10.tif,6061.08620628,1
24771.2091752,4336.tif,24_20.tif,5972.55891557,1
24772.9568481,167.tif,42_111.tif,6067.84747666,1
24776.37084,4684.tif,12_10.tif,6064.263022,1
24776.4202015,3684.tif,12_10.tif,6064.17042966,1
24783.2521474,2131.tif,42_111.tif,6069.66152269,1
24783.639765,876.tif,12_10.tif,6023.62000794,1
24784.097704,5139.tif,12_10.tif,6096.84853018,1
24785.0788581,1784.tif,12_10.tif,6065.43353768,1
24786.0903533,940.tif,12_10.tif,6035.09825935,1
24786.9192116,3662.tif,12_10.tif,6060.63099025,1
24798.5690313,531.tif,12_10.tif,6064.02564309,1
24798.8867492,5118.tif,12_10.tif,6021.37849666,1
24799.1735548,1043.tif,12_10.tif,6084.7003213,1
24801.2155347,4894.tif,12_10.tif,6048.56247384,1
24806.168507,1260.tif,12_10.tif,6019.66037248,1
24809.3973123,3296.tif,12_10.tif,6066.63539369,1
24811.0015719,5498.tif,25_50.tif,6019.7156079,1
24811.8798965,2919.tif,24_70.tif,6027.83244624,1
24815.6859667,2133.tif,12_10.tif,6054.93691131,1
24827.1060335,2560.tif,12_10.tif,6045.94765111,1
24828.476675,4100.tif,12_10.tif,6083.72196932,1
24829.3215171,1054.tif,12_10.tif,6004.21052262,1
24830.5726474,121.tif,12_90.tif,6027.94384513,1
24832.2943765,5339.tif,12_10.tif,6090.49661358,1
24834.5622067,1525.tif,12_10.tif,6059.19771917,1
24834.8626531,955.tif,12_10.tif,6080.54824831,1
24838.4838909,1448.tif,12_10.tif,6068.00321358,1
24838.5262043,138.tif,12_107.tif,6045.61932311,1
24838.9645718,1348.tif,12_10.tif,6111.70540848,1
24839.2110583,2665.tif,12_10.tif,6074.74057059,1
24842.8528958,2532.tif,12_10.tif,6119.44057901,1
24847.3939479,1919.tif,12_10.tif,6054.9621799,1
24849.0442472,912.tif,12_10.tif,6075.37743683,1
24849.1394418,761.tif,12_10.tif,6059.87763903,1
24849.468767,2366.tif,12_10.tif,6065.63211875,1
24849.6467178,1855.tif,12_10.tif,6025.43658169,1
24849.980503,3625.tif,12_10.tif,6054.66852933,1
24850.619952,695.tif,12_10.tif,6044.32601702,1
24851.1828089,2414.tif,12_10.tif,6030.52850089,1
24851.8475571,345.tif,12_10.tif,6065.34508499,1
24856.0181445,2125.tif,24_41.tif,6050.92447482,1
24859.7892388,3998.tif,12_10.tif,6032.54349342,1
24864.5325916,3346.tif,24_19.tif,6057.6381536,1
24867.783697,945.tif,25_3.tif,6024.10059677,1
24868.1436782,2341.tif,12_10.tif,6099.58228078,1
24870.1083633,1303.tif,12_10.tif,6058.62212058,1
24872.3752786,3001.tif,12_10.tif,6045.70210976,1
24872.8511032,2374.tif,25_50.tif,6058.99628651,1
24874.9955779,612.tif,12_90.tif,6068.4183277,1
24879.4995327,3801.tif,12_10.tif,6073.83215112,1
24880.2859107,350.tif,24_19.tif,6049.68709935,1
24884.1497142,5079.tif,19_52.tif,6042.08176045,1
24886.2683221,1226.tif,12_10.tif,6066.2255151,1
24889.2086857,1492.tif,12_10.tif,6052.80141753,1
24890.6490474,2257.tif,25_50.tif,6049.68486783,1
24891.8932787,4286.tif,12_10.tif,6090.45687941,1
24891.9547043,3324.tif,25_82.tif,6047.15280111,1
24895.7633544,4872.tif,12_10.tif,6062.42575212,1
24896.3266768,5488.tif,25_50.tif,6029.43289207,1
24901.5148736,2589.tif,12_10.tif,6022.1372452,1
24902.4763427,2518.tif,12_10.tif,6106.49948825,1
24902.5322006,4174.tif,12_10.tif,6054.15683642,1
24906.9097842,5091.tif,25_50.tif,6043.10218348,1
24907.3421906,3352.tif,12_10.tif,6071.17995121,1
24908.1175523,883.tif,19_52.tif,6045.81309668,1
24909.2147006,2662.tif,12_10.tif,6066.68904758,1
24909.5005771,5062.tif,12_10.tif,6128.12197986,1
24910.0449618,3181.tif,12_10.tif,6064.39246751,1
24910.0449618,3367.tif,12_10.tif,6064.39246751,1
24910.0449618,4611.tif,12_10.tif,6064.39246751,1
24911.8876844,94.tif,24_19.tif,6068.05899774,1
24917.9217231,1244.tif,24_66.tif,6042.90675089,1
24919.1021106,1245.tif,24_66.tif,6043.59412932,1
24922.2620562,2737.tif,12_10.tif,6094.57143694,1
24922.7400179,5382.tif,12_10.tif,6089.96198675,1
24924.1763756,4968.tif,12_10.tif,6067.5729085,1
24927.4548641,639.tif,12_10.tif,6048.70506803,1
24927.8190983,3245.tif,12_10.tif,6095.79699465,1
24928.3267589,5344.tif,12_10.tif,6112.58799528,1
24928.8132489,8.tif,24_19.tif,6067.39746514,1
24931.3673712,3286.tif,12_10.tif,6049.21879254,1
24931.9363668,774.tif,12_10.tif,6065.13487072,1
24937.4530977,1140.tif,12_10.tif,6101.34812972,1
24938.4109758,5328.tif,25_37.tif,6079.32307087,1
24939.2369971,4798.tif,25_3.tif,6069.51143009,1
24939.3611586,1561.tif,19_52.tif,6052.27857918,1
24940.6590931,4278.tif,12_10.tif,6085.91439309,1
24941.6762668,319.tif,8_27.tif,6121.04214983,1
24941.8210642,4403.tif,12_10.tif,6094.36928648,1
24942.3560836,1902.tif,12_10.tif,6086.40690391,1
24943.3457058,796.tif,12_10.tif,6095.23002027,1
24946.9224354,785.tif,12_10.tif,6075.7937753,1
24948.3412274,2287.tif,38_41.tif,6074.04807357,1
24948.8437808,2582.tif,12_90.tif,6065.9824431,1
24948.8584308,5450.tif,12_10.tif,6067.21352847,1
24951.717997,5320.tif,12_10.tif,6116.07006173,1
24951.8660625,146.tif,12_10.tif,6089.37936082,1
24954.8643154,4534.tif,12_10.tif,6118.84073988,1
24955.3109578,1992.tif,12_10.tif,6066.10797794,1
24965.1010813,747.tif,35_74.tif,6082.05614903,1
24966.6555429,1959.tif,15_84.tif,6088.02020365,1
24969.0761343,4387.tif,25_50.tif,6072.88020629,1
24973.8850402,5041.tif,12_10.tif,6155.10243619,1
24974.4352288,4056.tif,12_10.tif,6103.47818871,1
24976.3464302,1093.tif,12_10.tif,6100.24810971,1
24977.6202629,1164.tif,12_10.tif,6083.03123451,1
24977.9444511,1740.tif,12_10.tif,6093.56718187,1
24981.443313,2904.tif,12_10.tif,6081.74867945,1
24984.212275,117.tif,12_10.tif,6078.40439589,1
24985.6174428,1508.tif,12_10.tif,6075.09596632,1
24988.6139872,2190.tif,8_14.tif,6138.18409629,1
24989.0555444,1083.tif,12_10.tif,6116.87387478,1
24990.0206282,1328.tif,12_10.tif,6135.47357585,1
24993.0058216,196.tif,24_19.tif,6084.76696349,1
24995.6902485,2741.tif,35_90.tif,6099.11657537,1
24996.2230347,4769.tif,12_10.tif,6131.20852687,1
24996.3606751,2933.tif,12_10.tif,6065.89713068,1
24998.6510436,1000.tif,12_10.tif,6080.71278717,1
24999.6977382,3880.tif,46_3.tif,6091.90085277,1
25000.3272779,3451.tif,12_10.tif,6118.88339487,1
25006.881253,3059.tif,12_10.tif,6060.36385046,1
25006.989163,2494.tif,12_10.tif,6113.00294454,1
25007.0936736,2387.tif,19_52.tif,6041.46364716,1
25008.7902546,4047.tif,12_10.tif,6089.69055043,1
25009.3071475,899.tif,12_10.tif,6140.18485064,1
25010.714584,4537.tif,12_10.tif,6065.93760271,1
25012.6730679,589.tif,24_28.tif,6065.86317023,1
25013.4077047,2826.tif,12_10.tif,6108.24361007,1
25013.4693315,2986.tif,12_10.tif,6098.30902792,1
25022.2510578,2755.tif,12_10.tif,6074.14635978,1
25027.8482695,3343.tif,35_64.tif,6087.96024954,1
25029.5405671,2048.tif,12_10.tif,6139.15775982,1
25030.3477203,3725.tif,12_10.tif,6123.21467858,1
25032.4281483,4929.tif,12_10.tif,6119.83128852,1
25033.1902481,3929.tif,12_10.tif,6109.94901779,1
25039.8786539,360.tif,12_10.tif,6108.8445716,1
25041.5725944,947.tif,27_35.tif,6064.48736498,1
25043.6589379,528.tif,12_10.tif,6107.09382604,1
25043.7213289,1234.tif,12_10.tif,6107.08784938,1
25048.134162,1319.tif,24_19.tif,6077.86566156,1
25055.6712742,1783.tif,12_14.tif,6115.66652132,1
25056.2148179,4904.tif,12_10.tif,6085.62716571,1
25058.2873716,2027.tif,12_10.tif,6166.02627305,1
25058.8568574,5476.tif,27_35.tif,6066.91989398,1
25059.0349974,3398.tif,12_10.tif,6131.06638359,1
25059.6638844,3444.tif,12_10.tif,6169.65614925,1
25064.7119872,1742.tif,24_113.tif,6064.93495431,1
25065.3347674,4299.tif,12_10.tif,6115.03802114,1
25066.5852281,2215.tif,31_111.tif,5965.9683204,1
25066.8564643,2185.tif,24_33.tif,6107.98894891,1
25068.7593032,565.tif,12_10.tif,6085.93000288,1
25068.8088469,4008.tif,25_3.tif,6097.92522093,1
25069.1147032,4644.tif,12_10.tif,6131.33329709,1
25069.8251889,4421.tif,12_90.tif,6117.09171094,1
25069.8827081,2889.tif,25_3.tif,6078.36589883,1
25070.2986021,3159.tif,25_33.tif,6062.65849277,1
25070.3108876,5465.tif,12_10.tif,6087.39049183,1
25077.6832662,1190.tif,12_10.tif,6117.88599109,1
25079.4916815,3970.tif,12_10.tif,6185.52697836,1
25082.1831785,1453.tif,12_10.tif,6152.47031687,1
25085.1788313,700.tif,12_10.tif,6094.31169206,1
25088.1356422,1528.tif,12_10.tif,6073.88804638,1
25094.1618509,3697.tif,25_50.tif,6093.30919944,1
25095.1196251,3973.tif,38_88.tif,6195.90283978,1
25101.1589772,511.tif,24_70.tif,6134.17394602,1
25102.9983866,3632.tif,12_10.tif,6132.92336492,1
25103.237341,3289.tif,12_10.tif,6103.73508599,1
25104.0789913,5130.tif,12_10.tif,6119.64304515,1
25105.2768955,3912.tif,12_10.tif,6167.3303787,1
25106.8004732,840.tif,12_10.tif,6115.95225619,1
25107.4310912,667.tif,12_10.tif,6079.20619818,1
25107.6215122,417.tif,25_91.tif,6107.82096987,1
25108.137884,3872.tif,25_50.tif,6066.53509015,1
25108.7509646,2256.tif,12_10.tif,6079.055272,1
25112.1972754,2703.tif,24_70.tif,6105.66196247,1
25116.3994036,329.tif,12_10.tif,6142.79236178,1
25116.6637514,4481.tif,12_10.tif,6165.92564016,1
25117.8058954,5448.tif,12_10.tif,6162.75749969,1
25119.509211,2673.tif,12_118.tif,6117.66564958,1
25120.3714145,2844.tif,25_50.tif,6071.36459126,1
25123.3775795,3854.tif,12_10.tif,6129.96835228,1
25127.6590036,3648.tif,12_10.tif,6116.06376684,1
25128.5384772,1615.tif,12_10.tif,6141.64261415,1
25130.5012485,4947.tif,12_10.tif,6123.85254558,1
25138.799315,50.tif,12_10.tif,6156.06603278,1
25140.3529013,515.tif,12_10.tif,6139.7397339,1
25141.36832,1831.tif,24_70.tif,6153.66760558,1
25141.600665,959.tif,12_10.tif,6122.81120075,1
25142.7000141,4298.tif,12_10.tif,6116.91507216,1
25143.7707395,2155.tif,24_19.tif,6132.42725191,1
25146.2878374,1604.tif,12_10.tif,6098.88194672,1
25150.8954513,4678.tif,12_10.tif,6115.46130721,1
25152.5021022,259.tif,12_118.tif,6103.60590143,1
25155.0829854,4081.tif,12_10.tif,6139.12062107,1
25157.0525897,622.tif,25_15.tif,6118.68123046,1
25158.4906344,5240.tif,24_19.tif,6120.25538683,1
25162.4209487,1778.tif,12_10.tif,6211.98180937,1
25162.6896217,2255.tif,31_7.tif,6094.52048975,1
25165.0938206,1883.tif,35_69.tif,6113.11369107,1
25168.0604934,4734.tif,12_10.tif,6173.12319657,1
25172.2401268,206.tif,12_10.tif,6181.01739198,1
25172.3221019,4563.tif,12_15.tif,6122.409003,1
25178.4721339,963.tif,12_10.tif,6142.10582781,1
25179.6284722,3891.tif,35_74.tif,6094.07712455,1
25181.8995709,2751.tif,12_10.tif,6084.51937297,1
25184.2462067,3434.tif,12_10.tif,6173.24120702,1
25188.1639466,1032.tif,12_10.tif,6091.18617348,1
25191.6282324,3235.tif,12_10.tif,6139.27349122,1
25193.5317492,3869.tif,12_10.tif,6185.66625353,1
25194.8190706,4937.tif,12_10.tif,6132.21134665,1
25195.0870806,2239.tif,25_3.tif,6104.97231771,1
25195.3486183,1079.tif,12_10.tif,6120.22115613,1
25202.2747783,4465.tif,24_70.tif,6133.17829514,1
25204.5364568,5272.tif,12_90.tif,6141.17578319,1
25207.3762816,4618.tif,12_10.tif,6190.52590658,1
25209.694901,2702.tif,12_10.tif,6138.40329402,1
25210.2370873,96.tif,25_50.tif,6145.06240815,1
25210.5776808,5040.tif,12_10.tif,6131.15886273,1
25211.9040534,4079.tif,12_10.tif,6133.90691159,1
25212.8436516,3926.tif,24_19.tif,6152.92475169,1
25215.3462201,1621.tif,12_10.tif,6171.3625724,1
25215.9517568,1695.tif,25_50.tif,6086.05257946,1
25220.4609395,2107.tif,12_10.tif,6138.13676941,1
25221.0737083,4997.tif,12_10.tif,6186.92718561,1
25225.112864,4552.tif,35_74.tif,6174.39543599,1
25226.2650823,432.tif,24_19.tif,6159.45866128,1
25231.183266,431.tif,24_33.tif,6149.34801422,1
25231.9194474,4424.tif,12_10.tif,6217.95384351,1
25237.0711454,2989.tif,12_10.tif,6117.30152927,1
25237.4046605,270.tif,35_69.tif,6128.8673505,1
25239.9338747,4549.tif,12_10.tif,6209.84242956,1
25240.076862,2970.tif,12_10.tif,6140.68391956,1
25241.5714249,3441.tif,12_10.tif,6159.53050159,1
25246.5466549,4931.tif,12_10.tif,6164.04258584,1
25248.6449141,4770.tif,27_35.tif,6153.54613211,1
25249.1999477,3358.tif,12_10.tif,6131.36493776,1
25250.7262074,430.tif,12_10.tif,6186.9818975,1
25251.6842211,5411.tif,24_70.tif,6151.72748096,1
25253.2984974,5314.tif,42_111.tif,6179.46267891,1
25254.3136909,2225.tif,12_10.tif,6191.35372919,1
25255.9663248,2245.tif,27_35.tif,6152.22122489,1
25257.1817905,2875.tif,12_10.tif,6189.94313383,1
25260.0874108,274.tif,12_10.tif,6190.64641213,1
25262.4107519,411.tif,12_10.tif,6103.62957592,1
25266.2584092,4781.tif,35_30.tif,6157.23217038,1
25267.7365429,205.tif,12_10.tif,6197.08576671,1
